"Active";"PersonUid";"FirstName";"LastName";"MiddleName";"Ssn";"BirthDate";"DeceasedBool";"Gender";"Address"
1;"6eecc432-c196-4143-a4ba-defa206fb036";"Chicky";"Morrison";"Trixy";"544-70-0853";"1969-03-04";0;"Female";"325 Richardson St.  Largo, FL 33771"
1;"6f2ca3f5-d2ca-453e-add2-3e5b507e977c";"Cathie";"Lash";"Nadine";"615-32-5570";"1973-02-01";0;"Female";"Beaver Falls, PA 15010 727C W. Church Road"
1;"6f3ee932-b5ee-43d3-bf02-2cd3fffc747a";"Margie";"Horn";"Amanda";"985-40-0309";"1984-04-02";0;"Male";"8450 W. 53rd St.  Roswell, GA 30075"
1;"6f4d5e09-c90a-405a-8d11-37e68853d335";"Marna";"Haller";"Honoria";"267-70-7285";"1971-02-02";0;"Male";"Circle Pines, MN 55014 8203 Academy Drive"
1;"6f5151ff-e110-409f-910d-b55bfa3cab7c";"Tine";"Griffith";"Marylinda";"825-36-1533";"1965-02-01";0;"Male";"7507 Trenton Lane  Staunton, VA 24401"
1;"6f59bbe0-5eb8-4bf8-8d25-d3dcd2fdce00";"Carmencita";"Hardwick";"Bonny";"447-34-2029";"1977-01-01";0;"Female";"Cuyahoga Falls, OH 44221 8577 North Country Club Rd."
1;"6f8ca658-8255-4a9c-bcca-dd3f75ca474f";"Leigha";"Crutchfield";"Aretha";"666-57-3625";"1972-04-02";0;"Male";"932 Madison St.  Des Plaines, IL 60016"
1;"6fbca259-66f4-4a79-afde-96add2aa1a6e";"Toma";"Benefield";"Bridie";"201-54-7835";"1983-03-01";0;"Female";"680 East Plymouth Drive  Lithonia, GA 30038"
1;"7041c1d9-1673-4367-bf11-71c6842d73bd";"Isadora";"Walsh";"Cayla";"470-76-4263";"1974-03-02";0;"Male";"Winter Springs, FL 32708 8182 Mayfair Street"
1;"7045bfad-1a7e-4002-b9bc-090fbf39157d";"Ettie";"Christenson";"Tanya";"641-14-1521";"1980-03-01";0;"Male";"Mchenry, IL 60050 8972 Acacia St."
1;"709eda54-db0a-42e9-87de-7c9112894e24";"Dniren";"Sandlin";"Laverna";"475-60-7128";"1979-02-05";0;"Female";"7735 Locust Street  Suite 6"
1;"70c99efa-5f80-4259-90bc-65c8e6a33987";"Carroll";"Paine";"Andrea";"683-54-6728";"1967-01-05";0;"Male";"853 Acacia Ave.  Hamburg, NY 14075"
1;"70d9a992-a0a2-4e8a-9c5a-0cf377ebe54e";"Dedra";"Lange";"Philippe";"658-85-9298";"1979-01-05";0;"Female";"Valdosta, GA 31601 301 Poplar Dr."
1;"70dc0b74-1c41-4daa-bc58-d8fe928bff56";"Annabella";"Ouellette";"Josephine";"794-97-0470";"1976-04-03";0;"Female";"101 Cherry Hill St.  Yorktown Heights, NY 10598"
1;"70e940f2-a42d-472e-9e74-579a287b032c";"Maribeth";"Werner";"Grata";"513-17-7838";"1975-02-05";0;"Female";"24 Ketch Harbour St.  Ozone Park, NY 11417"
1;"71a7ddb4-4209-48bd-881d-f0b3b808351b";"Anjela";"Pleasant";"Nissie";"653-33-8831";"1985-03-05";0;"Female";"Endicott, NY 13760 29 Glenholme Drive"
1;"71ee37c1-2bf1-4bb1-ba09-a112c9ffdfe4";"Nancey";"Bergeron";"Annelise";"528-95-6709";"1968-01-03";0;"Female";"853 Acacia Ave.  Hamburg, NY 14075"
1;"7241d958-1974-43a5-bae0-dbe03d319a05";"Rosalind";"Long";"Roxana";"585-72-8561";"1985-02-05";1;"Female";"525 S. Thompson Street  Superior, WI 54880"
1;"72a057ff-0666-41f7-8aa8-d65cd61b0bb4";"Anastassia";"Mallory";"Ericha";"463-20-4362";"1984-04-04";0;"Female";"734 Cedar Swamp Drive  Clifton, NJ 07011"
1;"73dfe47d-5976-4054-84dc-0c1e33dd359f";"Randi";"Beckwith";"Dyana";"488-59-1928";"1978-02-03";0;"Female";"Bethesda, MD 20814 414 Greenrose Ave."
1;"73fdbed7-9939-42cf-a05b-8ca593c85a64";"Celestina";"Weiner";"Gwenni";"193-35-6873";"1985-04-05";0;"Female";"734 Cedar Swamp Drive  Clifton, NJ 07011"
1;"744448c4-ad66-46f6-9373-ab393aad2930";"Tatiana";"Rivera";"Lindsey";"015-14-5638";"1960-01-05";0;"Male";"Yakima, WA 98908 74 Rocky River St."
1;"7452ece1-399a-4f5a-9ff4-9459ccda67fd";"Clair";"Silver";"Nertie";"778-63-5303";"1964-03-03";0;"Female";"325 Richardson St.  Largo, FL 33771"
1;"749f4f77-12a7-4db8-a107-39bf2f1152f7";"Kaylil";"Mancini";"Anna-Diane";"289-32-2899";"1961-03-01";0;"Male";"7318 Academy St.  Dyersburg, TN 38024"
1;"74bacbb5-1ee2-4656-89ab-5b694c282dd0";"Amandi";"Herrick";"Barbey";"154-36-1400";"1965-03-02";0;"Female";"Saratoga Springs, NY 12866 7 High Ridge Dr."
1;"74bb0250-b7bb-4d7a-b158-358a71cb0e6e";"Gilemette";"Ray";"Eadith";"676-86-3959";"1972-02-02";0;"Male";"45 Essex Lane  Shakopee, MN 55379"
1;"751e5c71-c312-49e1-94b1-3b8903d4fbee";"Mel";"Cash";"Catlin";"344-43-4729";"1961-01-04";0;"Male";"Piqua, OH 45356 866 Manor Lane"
1;"756dc185-1843-42af-b207-f5abdd4bcebe";"Ranice";"Goldman";"Freddi";"866-69-6181";"1969-04-03";0;"Female";"Grosse Pointe, MI 48236 80 Tower Avenue"
1;"759583b4-3baa-4f3a-8a7d-9a4681b3f635";"Jewel";"Varela";"Quinta";"453-02-8080";"1981-04-02";0;"Female";"729 Schoolhouse St.  Maryville, TN 37803"
1;"75e64b48-e007-4d4c-b2f3-582fb23e1f35";"Camila";"Pierson";"Joye";"067-98-8184";"1984-04-05";0;"Male";"Cuyahoga Falls, OH 44221 8577 North Country Club Rd."
1;"7604dc08-751c-4b92-907c-b48fe0ca2642";"Giralda";"Weston";"Calida";"635-69-3227";"1969-03-04";0;"Male";"Fort Wayne, IN 46804 7888 Lancaster Dr."
1;"769bb8f9-b1c6-489b-b00e-1f67e0dc7e86";"Darcey";"Isaacs";"Mina";"384-73-1497";"1960-03-02";0;"Female";"Yakima, WA 98908 74 Rocky River St."
1;"76d3925c-f89c-4c6b-8602-12e053b9a196";"Delly";"Braswell";"Millicent";"401-47-5648";"1970-01-02";0;"Female";"8699 S. Oak Street  Bridgewater, NJ 08807"
1;"7774f860-3ccd-4910-af3d-cb2609991037";"Tamra";"Toth";"Catherina";"968-92-6564";"1961-02-02";0;"Female";"Passaic, NJ 07055 18 Old Newbridge Ave."
1;"77c95843-a84a-425f-8fa1-892fccc57fb1";"Philippa";"Elliott";"Joanie";"849-21-2774";"1976-01-01";0;"Female";"Port Jefferson Station, NY 11776 7143 Pumpkin Hill Street"
1;"77e5dd8c-779b-45ce-b255-f712a287e9dc";"Corrine";"Cooley";"Lilllie";"331-10-4100";"1976-01-03";0;"Female";"78 Williams St.  Burnsville, MN 55337"
1;"77ebf782-7210-4d91-8620-3ed57aae51ff";"Gerhardine";"Montoya";"Philipa";"807-30-3882";"1982-02-03";0;"Female";"46 St Paul Ave.  Oswego, NY 13126"
1;"77f5fa60-fde0-476a-9069-08101e59f40e";"Raye";"Drew";"Roberta";"271-85-0057";"1964-03-05";0;"Female";"49 Tower Dr.  Farmingdale, NY 11735"
1;"780b8015-33b5-4e11-8705-6ed093af6977";"Galina";"Mccormack";"Charleen";"124-36-5608";"1981-03-02";0;"Male";"7507 Trenton Lane  Staunton, VA 24401"
1;"782b99db-0529-41d7-9d9c-d45788e3b480";"Pauly";"Thompson";"Garland";"601-51-9172";"1979-01-04";0;"Female";"Opa Locka, FL 33054 120 Theatre Street"
1;"78b39287-c85a-4365-8ebb-cee6beb5250d";"Kalli";"Dahl";"Margi";"556-32-2112";"1972-01-01";0;"Male";"Sebastian, FL 32958 288 North Magnolia Dr."
1;"78f81fe8-aa9f-4218-b8db-9aed8036b808";"Elissa";"Black";"Chickie";"085-04-3231";"1971-01-02";0;"Male";"447 Magnolia Ave.  Centereach, NY 11720"
1;"7958ad27-121a-4b45-a844-8a5a8af3b952";"Eugenia";"Prosser";"Stella";"131-34-8144";"1961-02-02";0;"Female";"Spring Valley, NY 10977 8978 South Fifth St."
1;"797e24d1-f386-4ad1-9adf-7b98ab1df7e0";"Raquel";"Mccord";"Sonny";"144-98-9513";"1979-01-04";0;"Male";"Clinton Township, MI 48035 800 Cross Lane"
1;"7993ca6a-3b00-4cbe-af18-b4a27731e5b1";"Shelbi";"Sigler";"Abbey";"383-39-3281";"1985-04-02";0;"Female";"Reading, MA 01867 9448 School Street"
1;"79e50aaf-004f-402e-bf28-73641fc987a6";"Drusi";"Truitt";"Phillis";"459-55-6788";"1966-04-03";0;"Female";"913 W. Edgefield Street  Zanesville, OH 43701"
1;"7a1686b9-eca8-4d39-9fde-33bc6976654d";"Elisabet";"Rojas";"Josefa";"641-51-2172";"1983-03-01";0;"Male";"525 S. Thompson Street  Superior, WI 54880"
1;"7a2d11a2-a78c-4246-a34d-ad0f5889f683";"Caressa";"Stauffer";"Carleen";"128-41-9323";"1982-04-04";0;"Female";"Deer Park, NY 11729 739 S. Longbranch Dr."
1;"7a875e2d-c492-49ab-b151-b8f2070fa40d";"Kathleen";"Nance";"Charin";"371-11-6738";"1966-03-02";0;"Female";"48 West Crescent Street  New Bern, NC 28560"
1;"7a909b82-27be-4513-8540-3d34ded7a07c";"Odette";"Stegall";"Abby";"181-36-3681";"1978-03-01";0;"Male";"9058 Kent Court  Brooklyn, NY 11201"
1;"7adae035-08bb-4276-9b41-1ca7fa762e2e";"Benedicta";"Davies";"Leila";"397-68-0153";"1964-04-02";0;"Female";"Spring Valley, NY 10977 8978 South Fifth St."
1;"7af0804b-b1c4-4e6f-8b7e-401928365576";"Dayle";"Phelps";"April";"751-48-5921";"1968-04-05";0;"Male";"12 Lyme Avenue  Longwood, FL 32779"
1;"7b17867d-9edc-4e49-8119-654a2e445a0e";"Sibel";"Hutson";"Margarita";"540-48-6840";"1968-04-03";0;"Female";"Naugatuck, CT 06770 8724 Manor St."
1;"7b19d3c0-ee23-4be2-9a8a-6ab17a919eeb";"Mathilde";"Daigle";"Danice";"088-70-8900";"1979-02-02";0;"Female";"447 Magnolia Ave.  Centereach, NY 11720"
1;"7b204404-b415-4027-bf61-c336c02d52cc";"Lonni";"Schaffer";"Alikee";"350-30-6105";"1983-01-01";0;"Female";"Valdosta, GA 31601 301 Poplar Dr."
1;"7b219021-3dab-475a-9b98-94cc4c986792";"Grata";"Scarbrough";"Mildred";"830-01-2843";"1962-03-03";0;"Male";"82 Fieldstone Lane  Westland, MI 48185"
1;"7b86e227-d977-40d0-904a-943f3e59981f";"Ophelie";"Eldridge";"Anjanette";"145-70-0385";"1963-01-04";0;"Male";"Wenatchee, WA 98801 7356 Smith Dr."
1;"7b9a6b5b-c011-45e6-a689-b9e24ad29f6b";"Joice";"Norris";"Brenn";"600-03-1610";"1977-01-02";0;"Female";"The Villages, FL 32162 96 NW. Annadale Road"
1;"7bb4b3d1-811e-40a8-90c2-84391e532ebf";"Melody";"Stark";"Aleen";"244-93-5907";"1975-04-01";0;"Male";"43 North Southampton Dr.  Reston, VA 20191"
1;"7bdd3e5b-a09d-4346-9471-4028627febd4";"Melosa";"Keegan";"Julianne";"789-51-0455";"1969-02-02";0;"Female";"Spring Valley, NY 10977 8978 South Fifth St."
1;"7be34b30-7d64-4e02-9b61-5ba701c4ae0a";"Charlene";"Harrison";"Delcine";"762-43-0461";"1964-02-02";0;"Female";"86 East Joy Ridge Ave.  Kalispell, MT 59901"
1;"7c6e0a60-38e5-445b-8aed-d61eeb55386f";"Meagan";"Button";"Shir";"744-98-7228";"1972-01-02";0;"Female";"7 School Ave.  Buffalo, NY 14215"
1;"7cde159d-49ba-49b5-8cb5-3dba8128f222";"Stevana";"Allan";"Karoline";"402-48-7707";"1964-02-05";1;"Male";"Fair Lawn, NJ 07410 2 Spruce St."
1;"7d09634e-28e1-48e8-8a2f-ee501a8b9f5e";"Tobi";"Sutter";"Ronnie";"237-99-4742";"1972-04-05";0;"Male";"43 North Southampton Dr.  Reston, VA 20191"
1;"7d2f84bf-1520-4bed-8e66-8518c6737a60";"Ashlen";"Scott";"Genevra";"859-06-9091";"1976-03-01";0;"Female";"Revere, MA 02151 681 Thorne Ave."
1;"7dd7ffae-a8f9-4f21-8318-9c45730ab7a8";"Felita";"Frierson";"Francisca";"323-19-3468";"1982-02-03";0;"Male";"45 Essex Lane  Shakopee, MN 55379"
1;"7e0cd203-696a-49a8-9200-cebbfe021af9";"Meryl";"Petty";"Mina";"309-44-1596";"1984-03-01";0;"Female";"79 Stonybrook Court  Santa Cruz, CA 95060"
1;"7e1f1478-0653-4475-8852-788fccb17598";"Mimi";"Baker";"Sibylla";"084-86-0182";"1961-03-02";0;"Female";"9972 Alderwood Street  Carpentersville, IL 60110"
1;"7e3bde77-a1ed-40f3-b6a9-95709e078a31";"Hendrika";"Mauldin";"Daisie";"902-56-4724";"1980-01-02";0;"Female";"Piqua, OH 45356 866 Manor Lane"
1;"7e86b68d-376c-4a2b-ab09-3e0e87933b0c";"Josee";"Epps";"Cherye";"863-57-8120";"1967-04-02";0;"Male";"The Villages, FL 32162 96 NW. Annadale Road"
1;"7e8b113f-98ee-4e8d-82d6-35af8cadd24b";"Harriott";"Culver";"Susanna";"036-89-3883";"1977-03-04";0;"Female";"Williamsburg, VA 23185 588 S. Green Circle"
1;"7e8fe355-1750-4f17-92cd-4aa137ad4861";"Erinna";"Obrien";"Paule";"729-95-7950";"1964-03-02";0;"Female";"82 Fieldstone Lane  Westland, MI 48185"
1;"7efa17c3-71ae-449d-8931-d6509e254cca";"Reina";"Wakefield";"Rona";"885-85-2602";"1983-04-01";0;"Male";"Auburn, NY 13021 660 Evergreen Road"
1;"7f9d17ec-a5bc-46ba-8b3d-d6fc4036d71a";"Kalila";"Rey";"Aila";"303-43-1169";"1971-03-02";0;"Female";"21 E. Lake Forest Ave.  Glen Allen, VA 23059"
1;"7fbd94cc-cf2c-4167-9dd6-e4c8cccd3370";"Ddene";"Thibodeau";"Leanora";"173-13-0771";"1980-02-02";0;"Female";"Elmhurst, NY 11373 7663 Market Drive"
1;"7fc1f85b-593d-4719-9c8b-a3acf6e5da24";"Lynne";"Jolly";"Maude";"090-53-0950";"1977-01-03";0;"Female";"Colorado Springs, CO 80911 947 Academy St."
1;"8140479d-771f-445e-ace2-26e0bf3262f4";"Nolana";"Alcorn";"Laureen";"200-09-8953";"1980-04-01";0;"Male";"Camas, WA 98607 7711 Pleasant Ave."
1;"816e4287-026b-4084-9aa1-c0302f4cacd9";"Helga";"Hooper";"Klarika";"436-69-4777";"1975-01-04";0;"Male";"Park Forest, IL 60466 475 Sage St."
1;"81814cce-7239-4492-bb59-cebd3ae376c3";"Hermia";"Shively";"Iolanthe";"472-08-1882";"1985-01-02";0;"Female";"Port Jefferson Station, NY 11776 7143 Pumpkin Hill Street"
1;"818695ef-632e-47ab-b4dd-bc1b939cd339";"Karry";"Rhoden";"Mabelle";"269-45-7566";"1961-01-03";0;"Female";"Bethesda, MD 20814 414 Greenrose Ave."
1;"81bf83db-e69a-4942-b66b-db262cb937d6";"Dallas";"Vo";"Georgeanna";"445-46-0324";"1979-04-04";0;"Male";"48 West Crescent Street  New Bern, NC 28560"
1;"81ea038b-7850-4bee-82e8-1d7bc671edad";"Fenelia";"Huffman";"Reine";"472-67-4926";"1984-03-01";1;"Female";"42 Canal Drive  Elmont, NY 11003"
1;"8200ffe6-e70f-4e5e-aae9-d028b0aa406f";"Roselia";"Weber";"Sara";"448-45-4476";"1961-04-01";0;"Female";"Camas, WA 98607 7711 Pleasant Ave."
1;"821d96f1-0040-40f7-a04f-b6515d20d6ca";"Rickie";"Mazza";"Daffi";"711-50-4598";"1981-03-01";0;"Male";"Bethesda, MD 20814 414 Greenrose Ave."
1;"8230c482-6dd4-4685-81ac-43a5c38ecb77";"Aryn";"Richmond";"Elli";"244-04-3054";"1964-04-05";0;"Female";"Valdosta, GA 31601 301 Poplar Dr."
1;"827ced8d-4337-4298-a3d8-ff3491da1661";"Kori";"Fallon";"Nadine";"996-88-7405";"1966-02-05";0;"Male";"52 Kent Ave.  East Lansing, MI 48823"
1;"82b8da81-2068-481c-995d-e09052fd942b";"Carlyn";"Woodruff";"Darlleen";"313-50-1094";"1962-01-03";0;"Male";"Chambersburg, PA 17201 827 North Berkshire Dr."
1;"832ea944-dbfe-4239-b0c9-d47710a15b25";"Lind";"Mcdonald";"Daffi";"627-90-6539";"1982-04-04";0;"Male";"The Villages, FL 32162 96 NW. Annadale Road"
1;"8381d4f0-b666-49d4-a0e5-e174398c6b14";"Sande";"Trejo";"Odelia";"519-06-3353";"1963-04-03";0;"Female";"735 Hall Street  Romulus, MI 48174"
1;"83e50fa5-00a0-43ae-a871-6605159eb25d";"Missy";"Harr";"Joly";"707-87-0159";"1965-03-03";0;"Female";"8992 Pacific St.  Wake Forest, NC 27587"
1;"84bec77b-0fc0-44eb-91b3-e64280977db6";"Dulcia";"Grimm";"Jolynn";"613-02-3044";"1970-01-02";0;"Female";"Beaver Falls, PA 15010 727C W. Church Road"
1;"84ea1629-1e36-4bb4-864c-b9d7c3da5755";"Claudine";"Petrie";"Giralda";"786-10-5591";"1978-03-02";0;"Male";"Saint Augustine, FL 32084 9488 Sutor Road"
1;"854b4fad-9c0a-4588-b4a5-01f24a296448";"Babbette";"Newsome";"Carine";"746-32-6380";"1978-02-03";0;"Female";"8699 S. Oak Street  Bridgewater, NJ 08807"
1;"85977067-9ffa-424e-b7e4-74a406809bd3";"Koren";"Parnell";"Claresta";"706-32-6008";"1975-01-04";0;"Male";"131 Arcadia Street  Bronx, NY 10451"
1;"85e19f02-d2f6-4b6b-b0d1-37ce7495a566";"Heddie";"Purdy";"Corrinne";"847-83-9160";"1985-01-04";0;"Female";"36 Division Lane  State College, PA 16801"
1;"86158328-3300-484c-9bb4-da1836584ed0";"Brenn";"Law";"Jillie";"800-35-0022";"1967-02-02";0;"Female";"Dorchester, MA 02125 9155 West Indian Spring Road"
1;"8643475e-dc4c-4dd3-a454-e1b54e2e466d";"Amandie";"Lawless";"Adoree";"714-99-6380";"1968-03-02";0;"Male";"Fair Lawn, NJ 07410 2 Spruce St."
1;"870d50c3-07cf-49b3-b21f-ff250a6e3d74";"Lillian";"Deaton";"Odelia";"833-48-8000";"1960-03-03";1;"Female";"42 Canal Drive  Elmont, NY 11003"
1;"87a8f962-da3f-4e92-a7c6-644e5284bffd";"Mair";"Oconner";"Lin";"385-52-4701";"1972-04-02";0;"Female";"562 Jockey Hollow Road  Princeton, NJ 08540"
1;"87be6433-1469-473c-85a9-2a692eae4798";"Sallyann";"Farris";"Andreana";"155-93-4800";"1979-02-02";0;"Female";"Plattsburgh, NY 12901 51 Cedar Swamp Avenue"
1;"87d3d431-c83b-4e2f-b0b9-0f5fad608b62";"Lori";"Wheat";"Kassey";"239-66-8194";"1965-01-01";0;"Female";"159 North St.  Naugatuck, CT 06770"
1;"87e9e9f8-54a1-4aec-ad94-558196264d96";"Gertrudis";"Massey";"Jena";"732-14-1088";"1976-04-01";1;"Male";"221 North 53rd St.  Satellite Beach, FL 32937"
1;"87f6ecff-1a72-4e76-8220-89a303bdca22";"Chloette";"Bowlin";"Madelin";"954-31-2221";"1977-01-04";0;"Male";"Dorchester, MA 02125 9155 West Indian Spring Road"
1;"88308ae6-e5cf-43ae-9ac5-0b5a5914d42d";"Etty";"Morrissey";"Almeta";"194-96-0437";"1965-02-04";0;"Female";"Buffalo, NY 14215 8567 Fulton Road"
1;"8907e091-84d3-49c9-9c83-419e5794cefa";"Maureen";"Ferrara";"Hayley";"707-47-2061";"1966-02-03";0;"Female";"265 Old Lakeshore Lane  Linden, NJ 07036"
1;"890d64a4-0b1a-4686-906c-26264e287765";"Evonne";"Stern";"Bathsheba";"343-36-4850";"1967-01-02";0;"Female";"Mc Lean, VA 22101 16 Edgemont St."
1;"892474b9-436c-4c79-b3b1-83d59b704896";"Rafa";"Morrison";"Ariel";"923-64-0150";"1965-03-04";0;"Female";"Endicott, NY 13760 29 Glenholme Drive"
1;"89c5421b-20a2-429f-8d07-f63101c3d3fb";"Elie";"Bearden";"Aveline";"872-78-2180";"1964-02-04";0;"Female";"Belmont, MA 02478 148 Johnson Street"
1;"8a0f4462-10c5-4cf2-9699-fb93f5ed59fe";"Kitty";"White";"Babara";"158-32-6578";"1962-02-04";0;"Male";"Meadville, PA 16335 98 South Hawthorne St."
1;"8a193210-ee3a-43f0-a4ac-d817e5f1a62f";"Aime";"Kuntz";"Bernadina";"381-46-8680";"1974-03-01";0;"Male";"Buffalo, NY 14215 8567 Fulton Road"
1;"8a1cb2a4-f25f-40ff-8985-a9580a935b34";"Rivy";"Lew";"Lorie";"082-00-4344";"1973-02-05";0;"Male";"Bardstown, KY 40004 159 Edgefield St."
1;"8ad180bc-bc3e-466b-98e4-e0747505115e";"Ainsley";"Harkins";"Colline";"349-17-1479";"1984-03-03";0;"Female";"680 East Plymouth Drive  Lithonia, GA 30038"
1;"8ad272a6-e9f1-43fc-a432-741db1e44d1f";"Frances";"Hampton";"De";"471-79-3214";"1970-04-03";0;"Male";"Zionsville, IN 46077 53 South Gregory St."
1;"8aea5510-b1ef-4c65-881d-c870b3f9c051";"Cordie";"Harter";"Filide";"583-75-8226";"1968-02-03";0;"Male";"57 Vale Rd.  Millington, TN 38053"
1;"8b03f66d-28ff-4c37-ad4d-4be153a3613f";"Tobi";"Roberge";"Tiffani";"513-12-3935";"1981-03-03";0;"Female";"Saint Joseph, MI 49085 9672 Summerhouse Lane"
1;"8b2445ff-1229-4252-adc3-8dc1aed39272";"Bernette";"Mcneill";"Mildred";"281-13-1134";"1974-01-05";0;"Female";"Grosse Pointe, MI 48236 80 Tower Avenue"
1;"8becf9a0-0597-4c04-b533-b0417ccf1b05";"Eolanda";"Carver";"Sibella";"977-85-6442";"1966-04-04";0;"Female";"Passaic, NJ 07055 18 Old Newbridge Ave."
1;"8c1f95f0-7da9-4d8d-a003-4a7ca5fe18ff";"Sile";"Scales";"Jacinthe";"916-19-4640";"1975-03-03";0;"Male";"9972 Alderwood Street  Carpentersville, IL 60110"
1;"8c2c4e25-5e13-47a1-ad2d-74e66674d316";"Joey";"Adcock";"Kial";"423-96-0210";"1969-02-04";0;"Male";"78 Williams St.  Burnsville, MN 55337"
1;"8c6d332e-5ae8-4e10-9996-316bc64d3da6";"Cariotta";"Meza";"Con";"491-00-4510";"1962-02-05";0;"Male";"Elizabethton, TN 37643 9588 Marsh Dr."
1;"8cc336c9-6dca-489a-afd7-7e2fdb2ff50c";"Florrie";"Horan";"Sara";"824-61-9836";"1967-04-05";0;"Male";"Chicago, IL 60621 29 Sleepy Hollow St."
1;"8cd0e45d-1cf8-490f-9b47-ff29321df331";"Lotte";"Waldrop";"Rosamond";"137-04-3682";"1985-04-01";0;"Male";"Mchenry, IL 60050 8972 Acacia St."
1;"8cd9a600-8adf-45d1-ad8c-28d2e9d6bfa9";"Lauraine";"Mcintosh";"Meridith";"135-05-9126";"1967-02-04";0;"Female";"Fort Wayne, IN 46804 7888 Lancaster Dr."
1;"8d27734a-ddbd-4862-afa4-404ad40d69dd";"Silvie";"Reaves";"Rasia";"860-88-2070";"1972-01-04";0;"Female";"9430 Myrtle Street  State College, PA 16801"
1;"8d5c108f-6f0f-4318-9907-6d4b39360764";"Deana";"Kemper";"Eden";"385-54-7653";"1965-01-02";0;"Male";"562 Jockey Hollow Road  Princeton, NJ 08540"
1;"8d744aca-e379-424e-a032-ddbb8e9741c8";"Lindsy";"Brinkley";"Karoly";"270-86-8813";"1978-01-01";0;"Female";"9678 Oakland Avenue  Indianapolis, IN 46201"
1;"8d7b187e-f1f0-4c55-a598-11610213c3a8";"Cynthie";"Barbee";"Annabella";"532-41-3113";"1978-02-05";0;"Female";"Stratford, CT 06614 783 Locust Drive"
1;"8e2a0b27-6eee-43d3-a3a1-979140fc6733";"Isadora";"Valdez";"Felisha";"712-03-1356";"1962-01-01";0;"Female";"Bethesda, MD 20814 414 Greenrose Ave."
1;"8e7d9cc8-d470-4df7-bb5c-625c01f299cb";"Marjie";"Beach";"Jordana";"434-90-3552";"1984-01-04";0;"Male";"57 Vale Rd.  Millington, TN 38053"
1;"8e80f861-6b82-48f2-873c-428d53b5a4f1";"Ibbie";"Obryan";"Coralie";"469-96-4884";"1975-04-01";0;"Male";"9055 West Madison Lane  Smyrna, GA 30080"
1;"8ec9cb01-e5f5-4159-af64-42387a0f6820";"Nady";"Raymond";"Peggi";"592-34-2270";"1962-04-01";0;"Male";"Cranston, RI 02920 44 Arlington St."
1;"8ee57a38-8a62-4c39-9451-66a5fa02bb3f";"Irene";"Meier";"May";"116-38-1086";"1983-03-04";0;"Male";"Apt 4  Fairfield, CT 06824"
1;"8fab1a77-b646-4c26-97c0-1ff4f54c7b17";"Corrine";"Barber";"Marylou";"362-00-6494";"1966-03-04";0;"Male";"Faribault, MN 55021 8608 S. Grant Street"
1;"8fd3e2e3-86fe-4c9a-a356-098ef7c541db";"Dollie";"Michaud";"Kati";"731-36-6755";"1962-02-01";0;"Male";"735 Hall Street  Romulus, MI 48174"
1;"8fd915bd-a616-4b43-b0ba-dc0e59cf54bb";"Sharlene";"Carbajal";"Stephana";"533-44-9313";"1960-04-02";0;"Male";"Maryville, TN 37803 580 Foster St."
1;"902222e4-f9df-4451-88f1-29567f39b48b";"Mildred";"Folsom";"Gay";"837-20-6296";"1968-03-03";0;"Male";"504 Greystone Street  Goose Creek, SC 29445"
1;"90c38ab5-d8af-41ac-8388-dc772a54b91b";"Gwendolyn";"Mccombs";"Tabbatha";"204-28-6039";"1976-03-02";0;"Male";"8450 W. 53rd St.  Roswell, GA 30075"
1;"9114af04-eacb-4f3b-a951-ce0c9933f57c";"Hayley";"Metcalf";"Claresta";"545-45-4907";"1967-04-04";0;"Male";"Staunton, VA 24401 650 Lake Forest Street"
1;"91491b31-f3cf-49dc-9ede-999b2d52fdd2";"Terza";"Straub";"Reyna";"334-04-4175";"1961-02-04";0;"Female";"Sun Prairie, WI 53590 88 Cedarwood Dr."
1;"91f3b50c-3166-4aa8-a36e-ab65e16d4040";"Maye";"Erwin";"Dniren";"867-82-5197";"1980-04-05";1;"Female";"504 Greystone Street  Goose Creek, SC 29445"
1;"921ea66f-d6d3-4d19-a0bd-8375ba215848";"Jeanie";"Ginn";"Dodie";"311-76-4947";"1981-04-02";0;"Male";"7 School Ave.  Buffalo, NY 14215"
1;"923f4ca3-34f8-43b4-ad65-53e8f4c81565";"Collen";"Harley";"Deanna";"923-86-4036";"1967-02-03";0;"Male";"735 Hall Street  Romulus, MI 48174"
1;"926d1b1b-4fe0-4e07-9084-fbb550f9f108";"Dodie";"Benefield";"Chelsy";"115-91-6602";"1974-04-02";0;"Female";"447 Magnolia Ave.  Centereach, NY 11720"
1;"92a2648a-2db5-439c-b8ec-5839c6bf9ade";"Betta";"Deloach";"Halley";"995-85-4232";"1977-04-03";0;"Male";"Thibodaux, LA 70301 7618 North Lantern Ave."
1;"92bd62c2-3a94-4d64-81ee-e373c2dbe1a8";"Del";"Larson";"Antonie";"726-21-5615";"1964-03-02";0;"Female";"Lawndale, CA 90260 19 E. Courtland Lane"
1;"937487d6-bbee-49e0-b234-7f838e5ee637";"Elset";"Herrmann";"Jaclyn";"909-02-7499";"1972-01-04";0;"Female";"769 NW. Gonzales Ave.  New Berlin, WI 53151"
1;"93bf11f9-674e-4cd5-a09f-5d95394ba02c";"Lisabeth";"Ridenour";"Krystal";"514-37-4538";"1980-04-01";0;"Male";"Colorado Springs, CO 80911 947 Academy St."
